co2,time
553.6640625,0.01446533203125
550.4209594726562,2.0304489135742188
550.9765625,4.046468734741211
549.2647094726562,6.0624473094940186
552.3582763671875,8.078765630722046
552.7244873046875,10.095407962799072
550.7794799804688,12.111406564712524
544.2623901367188,14.12738585472107
548.2473754882812,16.143346071243286
549.5123901367188,18.159364223480225
556.8840942382812,20.17535424232483
578.0435180664062,22.19139266014099
536.1047973632812,24.20745849609375
546.5451049804688,26.22392249107361
539.935546875,28.2400541305542
520.71533203125,30.25598430633545
503.7974548339844,32.27199912071228
545.6406860351562,34.288090467453
611.7046508789062,36.30405616760254
647.120849609375,38.32008123397827
642.4893798828125,40.336501359939575
625.7705078125,42.35250449180603
617.0407104492188,44.36855745315552
605.6904296875,46.384559631347656
561.528076171875,48.40056538581848
566.5040893554688,50.41640543937683
547.9596557617188,52.4623761177063
545.6583251953125,54.51420211791992
538.7674560546875,56.55997157096863
538.9500122070312,58.61168599128723
542.3062744140625,60.657689809799194
544.0850830078125,62.70344614982605
548.7077026367188,64.75035953521729
548.5462646484375,66.80296659469604
547.5067749023438,68.84879541397095
546.6143188476562,70.90060305595398
556.992431640625,72.9464271068573
565.5247802734375,74.99840021133423
566.93017578125,77.04418444633484
557.8028564453125,79.09673523902893
546.408935546875,81.14423847198486
538.0470581054688,83.19166898727417
526.59765625,85.23855781555176
535.5224609375,87.28336977958679
532.9559936523438,89.33514404296875
541.6052856445312,91.38682460784912
534.9957885742188,93.43866968154907
524.3826904296875,95.48968815803528
527.3054809570312,97.54123449325562
528.2936401367188,99.58562016487122
512.5745239257812,101.63733506202698
487.9437561035156,103.68359875679016
492.8847961425781,105.73528265953064
525.22705078125,107.78285908699036
560.0592041015625,109.83456611633301
511.7544250488281,111.8800892829895
471.8758544921875,113.9317855834961
644.326416015625,115.97735524177551
741.3771362304688,118.02903652191162
630.6969604492188,120.07529377937317
498.1296691894531,122.12137269973755
452.04937744140625,124.16717839241028
545.08984375,126.2129738330841
625.1429443359375,128.26106429100037
604.5238037109375,130.31462860107422
662.8241577148438,132.36050724983215
654.14013671875,134.41247701644897
627.1305541992188,136.45839524269104
624.0298461914062,138.51141333580017
591.752685546875,140.56316661834717
536.0543212890625,142.6148808002472
550.746337890625,144.6604356765747
540.1911010742188,146.71190285682678
506.6034240722656,148.76339888572693
473.57794189453125,150.815114736557
454.4928894042969,152.86682629585266
493.8916931152344,154.91883492469788
525.144287109375,156.9723162651062
510.77374267578125,159.01870560646057
482.6964416503906,161.06680274009705
457.8800048828125,163.1195991039276
608.1257934570312,165.1669909954071
575.3758544921875,167.2210931777954
657.5234985351562,169.26651310920715
637.0845336914062,171.31826996803284
634.1807250976562,173.37003326416016
582.0286865234375,175.41590666770935
527.9877319335938,177.46784377098083
550.28271484375,179.5139946937561
682.0698852539062,181.56545567512512
